fold_change	p_value
222646_s_at	1.56365587298023	2.24497108517204e-17
222647_at	0.0881211559800308	1
222648_at	-0.187214190165466	0.750072967629605
222649_at	3.46732433964547e-05	1
222650_s_at	-0.244127802490915	1
222651_s_at	-0.181021261796753	1
222652_s_at	-0.186571690832507	1
222653_at	-0.99432928487302	3.54008979464578e-11
222654_at	0.422719136382094	0.0032756084664185
222655_s_at	-0.0652455514214521	1
222656_at	0.0190278931694206	1
222657_s_at	-0.173450876583731	1
222658_s_at	-0.0469599375000858	1
222659_at	0.388706349821878	1.27396218887816e-07
222660_s_at	0.00253386591856319	1
222661_at	0.215317652659903	0.127694007827287
222662_at	1.62676427440638	8.03843470635775e-18
222663_at	0.240097459350068	1
222664_at	0.407884086526421	1
222665_at	-0.167774702747551	1
222666_s_at	-0.0573685320366604	1
222667_s_at	-0.000632127722422382	1
222668_at	0.509822123616311	1
222669_s_at	0.0658215592884179	1
222670_s_at	0.905335531650326	4.19158572074211e-09
222671_s_at	0.124763859144616	1
222672_at	-0.0887588233994032	1
222673_x_at	0.235097614556356	1
222674_at	-0.0300862327795768	1
222675_s_at	-0.0745023017931663	1
222676_at	-0.138476403395971	1
222677_x_at	-0.15148347364855	1
222678_s_at	0.114816222045313	1
222679_s_at	-0.0243331036263577	1
222680_s_at	0.894128751572858	5.30475005908798e-11
222681_at	0.526307137528155	5.14732875764991e-06
222682_s_at	0.280340449547716	9.23568600986462e-05
222683_at	0.153114432712954	1
222684_s_at	-0.0318565925080927	1
222685_at	0.874334926821589	1.35623777797196e-10
222686_s_at	-0.309834542737436	0.0452762890863284
222687_s_at	0.161767490470152	1
222688_at	0.245658348775248	1
222689_at	0.382607246494204	0.0379492554008817
222690_s_at	0.440000725093087	3.12816683514205e-10
222691_at	0.0583320659223787	1
222692_s_at	0.700806423432089	3.09792044958787e-12
222693_at	0.828472265427378	7.72099870079264e-13
222694_at	0.0420687903214114	1
222695_s_at	-0.178101295108381	0.121487240462073
222696_at	-0.334789990362005	1
222697_s_at	-0.653238255288483	6.36455280500784e-07
222698_s_at	0.0335910215589834	1
222699_s_at	-0.485980304186477	0.0431662358707602
222700_at	-0.109448035933244	1
222701_s_at	0.0708584485846018	1
222702_x_at	0.135483865692632	1
222703_s_at	0.233277995411864	0.148256451431918
222704_at	-0.0688401095102016	1
222705_s_at	-0.402276325849664	3.2878509679543e-06
222706_at	-0.0420511056482864	1
222707_s_at	-0.372891056753533	2.07016965355277e-09
222708_s_at	0.0193735642073296	1
222709_at	0.0986830900080236	1
222710_at	-0.141594028264512	1
222711_s_at	0.0295871960709908	1
222712_s_at	-0.879017760667244	0.00268842298266014
222713_s_at	0.231922569469467	0.357488589276226
222714_s_at	-0.25935814451106	1
222715_s_at	0.262005305398175	0.00123508109941054
222716_s_at	-0.023287186754211	1
222717_at	0.194064180038047	1
222718_at	-0.191145517683413	1
222719_s_at	-0.117903561753012	1
222720_x_at	0.00722177537223967	1
222721_at	0.678007936777336	1.39663630169819e-09
222722_at	-0.672975824007419	1
222723_at	0.476699378463993	0.0016691403663789
222724_at	-0.109949729188411	1
222725_s_at	0.570599032204496	0.00155187142670254
222726_s_at	0.214718152164973	1
222727_s_at	0.0669105718044607	1
222728_s_at	0.602732748117411	2.43092672153415e-07
222729_at	0.30262914734194	2.09224067618975e-05
222730_s_at	-0.444932743704522	1
222731_at	-0.881985338506963	5.21350851678948e-05
222732_at	-0.0167839252208486	1
222733_x_at	0.0643533843902899	1
222734_at	-0.101966655481868	1
222735_at	-0.262350866427004	1
222736_s_at	0.0189506081680841	1
222737_s_at	-0.0381216375894926	1
222738_at	-0.190105364370386	1
222739_at	0.0752469061649825	1
222740_at	1.10255211288927	7.58648482355133e-13
222741_s_at	0.040214761096049	1
222742_s_at	-0.380264953278687	0.0212338406943189
222743_s_at	-0.274595664229257	0.0222534669849188
222744_s_at	-0.0137968956483645	1
222745_s_at	0.019809262902057	1
222746_s_at	-1.23401365165717	1.39482014806977e-12
222747_s_at	0.00764964609849983	1
222748_s_at	0.0547171192571598	1
222749_at	0.0483088164315602	1
222750_s_at	0.410878053777242	0.124328103441719
222751_at	0.382306136586672	2.96807135165069e-07
222752_s_at	-0.81940029667054	8.84582675190749e-08
222753_s_at	0.283337644235542	1
222754_at	-0.40705367552455	0.00210818854180253
222755_s_at	-0.262213442810433	4.52173524433885e-05
222756_s_at	0.294314770118034	0.296700343188836
222757_s_at	1.1352766804865	9.57846780448101e-15
222758_s_at	0.146082310533497	1
222759_at	-0.0177851291642694	1
222760_at	-0.0339678835487902	1
222761_at	0.51211290367434	0.000321533445262056
222762_x_at	0.493597003470843	1.08352528596914e-05
222763_s_at	0.0222619993766049	1
222764_at	-0.881696238677891	2.58873220835395e-08
222765_x_at	0.344217550274488	0.0740678883594295
222766_at	0.00200335260574702	1
222767_s_at	-0.205781907826461	1
222768_s_at	0.0391680051759113	1
222769_at	-0.0125757537750122	1
222770_s_at	-0.416393335313085	9.74973501817796e-05
222771_s_at	-0.200603842399341	1
222772_at	0.178866196422168	1
222773_s_at	0.606500371431387	0.000486619794789834
222774_s_at	2.82677421473392	1.92839106371788e-19
222775_s_at	-0.420370683616409	2.34421436144119e-07
222776_at	0.219076632634495	0.136907841593282
222777_s_at	-0.269115561631724	1
222778_s_at	-0.171729386725137	1
222779_s_at	0.147956297159514	1
222780_s_at	0.0501033170575762	1
222781_s_at	0.112619624992132	1
222782_s_at	0.0836458439501895	1
222783_s_at	-0.0199598840228923	1
222784_at	-0.230238337472275	0.402453028614388
222785_x_at	-0.354810709433176	0.572734066556372
222786_at	0.224194996401656	0.487832562162685
222787_s_at	-0.245412790371605	1
222788_s_at	-0.00387985787512246	1
222789_at	0.212923270105717	1
222790_s_at	0.281162805719881	0.377108756853525
222791_at	0.465421047170152	0.000175738075359323
222792_s_at	0.439056610840943	2.44341855480398e-06
222793_at	0.691963981564175	1.57233976578026e-07
222794_x_at	0.0371063647440337	1
222795_s_at	0.0176727354095503	1
222796_at	0.21774985851469	1
222797_at	-0.0429373395773762	1
222798_at	-0.444464157815251	1
222799_at	0.314943986572063	1
222800_at	0.328765733345016	0.00625589864459918
222801_s_at	0.0803054025424963	1
222802_at	1.37711229526237	7.51458778742709e-06
222803_at	0.564728490199821	1
222804_x_at	-0.143033000348519	1
222805_at	0.135284886819363	1
222806_s_at	0.295039444169901	0.232299762022676
222807_at	0.231037122328111	0.776407840761795
222808_at	-0.0706458583190557	1
222809_x_at	-0.409443736770324	0.00333910767317426
222810_s_at	0.122946430976397	1
222811_at	-0.0872609580551282	1
222812_s_at	-0.00600664091826086	1
222813_at	-0.16928858515636	0.0381314280084992
222814_s_at	-0.0305237996748975	1
222815_at	0.0135735654460607	1
222816_s_at	0.655794931692856	0.492223737315135
222817_at	0.928027804689734	3.1102874136539e-10
222818_at	-0.0755499990954771	1
222819_at	0.138410950969451	1
222820_at	-0.0236057471861892	1
222821_s_at	0.586668470944055	3.5637092348583e-11
222822_s_at	0.299972725334454	0.786707478596393
222823_at	-0.0481710943188078	1
222824_at	-0.305073886800739	1
222825_at	0.211252004631868	0.985660881421157
222826_at	0.468881253364092	1.64988684304016e-07
222827_s_at	0.00480352626345537	1
222828_at	-0.103618835528398	1
222829_s_at	-0.23089281322833	0.00281362424321497
222830_at	-0.834481997888672	0.000575669757911423
222831_at	-0.799310391376906	3.38767898415089e-10
222832_s_at	-0.00520633812437765	1
222833_at	0.192590789495049	1
222834_s_at	-0.392541528397567	0.418967767231055
222835_at	-0.62834965137412	0.0699557513254531
222836_at	-0.102100533735148	1
222837_s_at	0.368629904146345	0.402296100715343
222838_at	1.90735166943216	5.1998912598685e-11
222839_s_at	0.507714004292407	5.59544550846507e-06
222840_at	-0.0366932395949791	1
222841_s_at	-0.00290151812261552	1
222842_at	0.136090467732271	1
222843_at	0.829876809206457	2.04722449791001e-08
222844_s_at	-0.0268592704512889	1
222845_x_at	0.00317476999090793	1
222846_at	0.838362943512541	7.03725443857552e-09
222847_s_at	2.95120462912096	2.14889143211413e-19
222848_at	1.52864686535045	1.04020120598911e-15
222849_s_at	-0.180436879946163	1
222850_s_at	0.254795578233147	1
222851_at	0.459452513927631	8.82921699049037e-05
222852_at	0.107207470990666	1
222853_at	-1.66570956925709	1.54552012653842e-05
222854_s_at	0.164624425970382	1
222855_s_at	0.256969616622393	0.000145638587036229
222856_at	0.907712539821277	3.77398759532507e-07
222857_s_at	-0.589331820814259	6.42177303311924e-06
222858_s_at	0.644528130379691	8.06023547551163e-08
222859_s_at	0.877507883243647	5.30967534508127e-08
222860_s_at	0.848569355458555	4.24878801430529e-05
222861_x_at	-0.281266014337209	0.00529282448162944
222862_s_at	-0.325465494608	0.000470563905136094
222863_at	-0.0576286634076348	1
222864_s_at	-0.111871235114052	1
222865_x_at	-0.0530306194594807	1
222866_s_at	-0.396919545440044	0.812604652123484
222867_s_at	-0.0466301846974106	1
222868_s_at	0.993982565415292	4.67569717887511e-10
222869_s_at	-0.184847619960891	1
222870_s_at	0.0734060908341228	1
222871_at	-0.00668661363997813	1
222872_x_at	0.362610596434418	1
222873_s_at	-0.0787652019223053	1
222874_s_at	-0.0385603652991273	1
222875_at	0.185447472832106	1
222876_s_at	0.956820412385348	3.73811566178236e-11
222877_at	1.73975208326557	1.71991613017049e-13
222878_s_at	-0.0734237863382101	1
222879_s_at	0.410926905535872	2.57863013680005e-07
222880_at	0.293065419222512	1
222881_at	0.500609434283557	0.000657653441954157
222882_s_at	0.00197234327407436	1
222883_at	-0.644270057062633	1.80283919755026e-12
222884_at	0.210565766681491	0.00754492104779049
222885_at	-0.969872086228849	0.0030635920472653
222886_at	0.261435182918289	0.000254710278748657
222887_s_at	0.08841747592344	1
222888_at	-0.235298820350159	0.0698982465644767
222889_at	0.473210341352111	6.78254373748754e-05
222890_at	0.0760220010890409	1
222891_s_at	1.13634767454511	0.000457488444786944
222892_s_at	-0.173927717770225	0.0425416868442766
222893_s_at	-0.00200670703843375	1
222894_x_at	-0.427432822350703	1.31158791408331e-05
222895_s_at	1.41530343580411	8.69159002160405e-10
222896_at	-0.484850422734104	1.06622187592046e-06
222897_s_at	-0.118157527271772	1
222898_s_at	-0.086734643195852	1
222899_at	-0.211612307140962	1
222900_at	0.0348635856176527	1
222901_s_at	-0.83731742907539	1.44140943950631e-07
222902_s_at	0.0155363995559732	1
222903_s_at	-0.0491142605255606	1
222904_s_at	0.0329920766650331	1
222905_s_at	-0.308905475740657	0.00185959722900718
222906_at	0.483394222214131	0.00825862641587545
222907_x_at	-0.401999794287024	7.49861588691408e-05
222908_at	0.924917815748894	0.000681565799101815
222909_s_at	-0.191860035017223	1
222910_s_at	0.0534996669084635	1
222911_s_at	1.30180903785939	8.51869078846524e-11
222912_at	0.236724718525998	1
222913_at	0.0501724733982742	1
222914_s_at	0.110244979145234	1
222915_s_at	0.111721767819579	1
222916_s_at	0.0590076604500309	1
222917_s_at	-0.178881000454291	0.0589822356148119
222918_at	0.244746013478931	0.184944780640168
222919_at	-0.0588880064502146	1
222920_s_at	0.409463904235745	0.00369066461288605
222921_s_at	0.705690950223459	0.000297195425674387
222922_at	1.08305287043474	1.44501810406267e-05
222923_s_at	0.692833916267418	5.81548503368363e-07
222924_at	-0.0631927795471814	1
222925_at	-0.833146121614185	0.0360553008864182
222926_at	-0.32803953414908	1
222927_s_at	-0.018017083319104	1
222928_s_at	-0.0501223123453833	1
222929_at	0.165056449654575	0.33220940202473
222930_s_at	-2.16235842053163	2.14235738772375e-12
222931_s_at	-0.447879606426766	0.00205086994853397
222932_at	-0.328411318578894	0.00306457560597684
222933_at	-0.0522487381715626	1
222934_s_at	0.464521478387248	0.0250292784615473
222935_x_at	-0.191565362983127	1
222936_s_at	0.186169979158703	1
222937_s_at	-0.0588007186672721	1
222938_x_at	2.16199980738761	9.55991022059044e-11
222939_s_at	-1.50184702364893	2.79125788903937e-08
222940_at	-0.0722910500364544	1
222941_at	-0.454914014992958	2.5329179120587e-06
222942_s_at	-0.0454976565479983	1
222943_at	-1.45285779972854	0.000244804819544621
222944_s_at	-0.302936784555818	1.92383191374678e-05
222945_x_at	-0.329079882585622	1.08057802274218e-06
222946_s_at	-0.0883542766816028	1
222947_at	-0.0447713132219789	1
222948_s_at	0.0720924416379218	1
222949_at	-0.180660966788495	0.249710906474956
222950_at	-0.0487366069752615	1
222951_s_at	0.0340170879119297	1
222952_s_at	0.798783562437657	3.6551906719942e-11
222953_at	-0.218901440707552	0.0368427678548863
222954_at	-0.0622798661475499	1
222955_s_at	-0.139951053787217	1
222956_at	-0.210500355351908	1
222957_at	-0.398368975632155	2.13910919820787e-07
222958_s_at	0.567539896554467	8.1827522531234e-05
222959_at	-0.0142928055700842	1
222960_at	-0.251082988166827	0.0304567398636647
222961_at	-0.0802632551013449	1
222962_s_at	0.36335298293282	3.3931519731088e-09
222963_s_at	-0.273217227417903	4.37860314849284e-05
222964_at	-0.0233891472301462	1
222965_at	-0.0131662889785886	1
222966_at	-0.100367157716109	1
222967_at	-0.298216193520056	4.14967543804253e-07
222968_at	-0.0219231195587835	1
222969_at	-0.0758853764981362	1
222970_at	-0.0278557272406093	1
222971_at	0.0618537048880414	1
222972_at	0.104550876444359	1
222973_at	-0.259858235348241	0.00915055020595115
222974_at	-0.064425828522916	1
222975_s_at	0.0615307846493867	1
222976_s_at	0.458772248650799	1.22776425936762e-11
222977_at	-0.257150380300507	0.416284611659968
222978_at	-0.0521698471512337	1
222979_s_at	-0.35140750738065	0.00384092510758236
222980_at	0.088899438098732	1
222981_s_at	-0.0104588399037961	1
222982_x_at	0.258067752109824	1
222983_s_at	0.131094749279903	1
222984_at	0.254844285991721	0.000894178444019735
222985_at	0.277085854610464	1.08191462696217e-05
222986_s_at	0.208919208978259	1
222987_s_at	0.106267009671365	1
222988_s_at	0.0364790727018072	1
222989_s_at	-0.184261041488739	1
222990_at	-0.128259457031939	1
222991_s_at	-0.320471395636588	0.000488120235429892
222992_s_at	-0.564483886860938	2.39273256927926e-10
222993_at	-0.12364863660124	1
222994_at	-0.273736623267288	9.3963805433852e-05
222995_s_at	-0.525232186987611	1.4991474145928e-06
222996_s_at	-0.0122250262122083	1
222997_s_at	-0.174060226876355	1
222998_at	-0.031153374448305	1
222999_s_at	0.269406966936009	1
223000_s_at	0.00936551774434236	1
223001_at	0.369758155598772	7.36247936402702e-07
223002_s_at	0.196727957302888	0.000292805781996751
223003_at	0.0370001266415958	1
223004_s_at	-0.357017587885117	5.30568371792498e-06
223005_s_at	-0.464428770963234	0.000655957454730751
223006_s_at	-0.487014711033954	2.87761717889147e-05
223007_s_at	-0.612457174307163	1.20936640711879e-07
223008_s_at	-0.68302708999399	1.03056334599905e-10
223009_at	-0.172636718760991	1
223010_s_at	-0.306511178926893	5.02134864570637e-05
223011_s_at	-0.230108771223474	1.80461122946455e-05
223012_at	-0.0473893368968561	1
223013_at	0.464576175492926	1.48088128969419e-08
223014_at	-0.0437338851340741	1
223015_at	0.162155855616758	1
223016_x_at	0.0760383493446035	1
223017_at	0.318146113725135	2.70845618768442e-08
223018_at	0.312506578412245	2.04230880005747e-05
223019_at	0.638273873563255	2.54064668516974e-06
223020_at	0.108903810209309	1
223021_x_at	-0.183990455055739	1
223022_s_at	-0.0943627947889603	1
223023_at	0.149160389127494	1
223024_at	-0.0710949613451675	1
223025_s_at	-0.235923795375978	1
223026_s_at	0.126619144847778	1
223027_at	-0.386748914497137	2.66318451689684e-07
223028_s_at	-0.24279422273759	1
223029_s_at	-0.192358007041757	1
223030_at	-0.0535720993911197	1
223031_s_at	-0.00649704593766209	1
223032_x_at	0.0971880019485649	1
223033_s_at	0.160935138749755	0.612558238151888
223034_s_at	-0.178075320169601	1
223035_s_at	0.115352847662917	1
223036_at	0.0931530318264695	1
223037_at	0.0112312065259239	1
223038_s_at	0.269430489559022	1
223039_at	-0.133826993495088	1
223040_at	-0.147687385161051	1
223041_at	0.216509458083144	1
223042_s_at	0.163481748548044	1
223043_at	0.295454286304226	1.68100177027381e-06
223044_at	0.227889137094474	1
223045_at	-0.00533855944364214	1
223046_at	0.470213327380954	1.49008772763768e-09
223047_at	0.0646981078332161	1
223048_at	0.00949540965438089	1
223049_at	0.180100690853383	0.0795882358445453
223050_s_at	-0.0111226842680994	1
223051_at	-0.364603836578755	1.0509277179975e-05
223052_x_at	-0.00211545858174045	1
223053_x_at	-0.38374931392565	2.05652542688435e-09
223054_at	0.283035243761725	0.0950474599757225
223055_s_at	0.194887824382481	0.551062117038903
223056_s_at	0.0960483879249825	1
223057_s_at	0.0376832981860318	1
223058_at	-0.369871253511921	0.0201338697411663
223059_s_at	-0.362038731965797	0.41827078602144
223060_at	-0.11382283049161	1
223061_at	-0.00593650454574934	1
223062_s_at	-2.91215743066577	4.35187761303321e-06
223063_at	-0.0556279602609084	1
223064_at	0.129882529242591	1
223065_s_at	0.421895998188214	1.27881902892451e-10
223066_at	0.120437037554442	1
223067_at	0.11394986307242	0.76975355871469
223068_at	0.312082260904491	0.000306049872245959
223069_s_at	0.0950665367531647	1
223070_at	-0.346851437228992	2.71376784631226e-05
223071_at	-0.492485698188489	5.85365386547789e-09
223072_s_at	-0.0929096955452406	1
223073_at	0.171287522025961	1
223074_s_at	-1.01651685734503	4.7845855293493e-15
223075_s_at	-1.90169452127312	6.60131998834705e-13
223076_s_at	0.417837282728747	7.70803238345727e-10
223077_at	0.163987042533694	1
223078_s_at	0.241777933375516	1
223079_s_at	0.487892282713912	0.0131223621844053
223080_at	0.363598855979051	0.0124946605279645
223081_at	-0.0239471077217326	1
223082_at	0.0651688095852592	1
223083_s_at	-0.127235319468959	1
223084_s_at	0.358332812098817	2.68668896517672e-07
223085_at	0.157717035461738	1
223086_x_at	0.0129841836632689	1
223087_at	-0.801971588117457	2.88669331375154e-12
223088_x_at	-0.465731533200375	1.77509759947717e-05
223089_at	0.607421999130368	1.48076864988691e-06
223090_x_at	0.507848646687743	6.64998272996854e-12
223091_x_at	-0.179464744750139	1
223092_at	0.125690666236309	1
223093_at	0.206081560640691	1
